id,tarifa_id,importe,importe_base,cases,multiplicador,desvio,hora_min,hora_max,hora_media,diagnostico,muestra_confiable,confirmado_manual,fecha_aparicion,tarifas_normalizadas_id
7ff62fae-0d6b-43de-88fd-e1ae35759cd9,1ac42dd1-9869-4de7-816a-813f4ea19c18,9414.65,9414.65,1,1,0,7.43,7.43,7.43,CONFIRMADO,false,true,2026-06-02 12:53:25+00,7ff62fae-0d6b-43de-88fd-e1ae35759cd9
da1d0684-fbec-4352-9733-48baee1fa5b1,1d1b3565-d83e-4cd8-8fe7-cf4920ad2fcc,13466.55,13466.55,1,1,0,15.8,15.8,15.8,CONFIRMADO,false,true,2026-06-02 15:48:24+00,da1d0684-fbec-4352-9733-48baee1fa5b1
6640ac75-9a6e-4850-8d6e-134a80fa7c8d,e327510c-52cc-4ac3-805d-225374493c54,7485.65,7485.65,1,1,0,16.07,16.07,16.07,CONFIRMADO,false,true,2026-06-02 16:04:06+00,6640ac75-9a6e-4850-8d6e-134a80fa7c8d
2327c1c7-50bf-48d8-ad09-eb1bb000914a,1b90afb5-83aa-420e-8a93-7bb2f94d554d,3665,3665,1,1,0,16.17,16.17,16.17,CONFIRMADO,false,true,2026-06-02 16:10:34+00,2327c1c7-50bf-48d8-ad09-eb1bb000914a
0a2e50f4-0fe4-405e-a389-5bf0c28758b3,924829e4-74cd-41f7-87e7-420f0a4cc374,18829.29,18829.29,17,1,4.4078,1.73,21.42,11.4,CONFIRMADO,true,true,2026-06-02 17:26:26+00,0a2e50f4-0fe4-405e-a389-5bf0c28758b3
1c21cb32-1069-42fb-983b-22da84896f20,58b6a51c-9ff7-46a3-8ee5-b8c1f31b4220,9414.65,9414.65,1,1,0,17.55,17.55,17.55,CONFIRMADO,false,true,2026-06-02 17:33:22+00,1c21cb32-1069-42fb-983b-22da84896f20
3a2378e2-6f33-4692-80c7-956f1bad3709,34bee852-72cd-41b0-867b-975b8c4a3ba8,1993.24,1993.24,2,1,0.55,9.02,10.12,9.57,CONFIRMADO,false,true,2026-06-03 09:01:17+00,3a2378e2-6f33-4692-80c7-956f1bad3709
79374250-981d-46ee-9f39-dd02767c6e7a,293e627c-8cc7-476d-8b4e-7af96db60f95,3827.71,3827.71,2,1,9.2583,2.07,20.58,11.33,CONFIRMADO,false,true,2026-06-04 02:04:45+00,79374250-981d-46ee-9f39-dd02767c6e7a
fde69915-6a32-4310-b6f4-4637720318ff,a51d31c2-776f-4fb9-892a-0884102a7875,3827.71,3827.71,2,1,7.975,3.27,19.22,11.24,CONFIRMADO,false,true,2026-06-04 03:16:33+00,fde69915-6a32-4310-b6f4-4637720318ff
afa1eedd-6d5b-4e1b-b734-9db0886231a8,2ccd274e-a02d-4944-8776-43ac11371d04,4771.95,4771.95,1,1,0,10.73,10.73,10.73,CONFIRMADO,false,true,2026-06-04 10:05:38+00,afa1eedd-6d5b-4e1b-b734-9db0886231a8
76a5b341-ef89-4a7e-b1b4-763664f8adde,2b26ce38-8809-48c1-897c-df26d1b0b7fe,1409.5,1409.5,3,1,7.2668,0.02,15.9,10.28,CONFIRMADO,false,true,2026-06-04 14:55:32+00,76a5b341-ef89-4a7e-b1b4-763664f8adde
5ecc5ba6-4e41-4487-85c5-90ad600f57b9,66e1eae8-d205-4196-8e06-ad6a7bb0f2b9,1300,1300,1,1,0,16.45,16.45,16.45,CONFIRMADO,false,true,2026-06-07 16:27:06+00,5ecc5ba6-4e41-4487-85c5-90ad600f57b9
381f8bfd-d6fb-47a8-90d2-828d9f3b49e4,183164f0-a492-47cb-8b3b-9fd677c79c02,3578.96,3578.96,1,1,0,17.25,17.25,17.25,CONFIRMADO,false,true,2026-06-09 17:15:59+00,381f8bfd-d6fb-47a8-90d2-828d9f3b49e4
90d8d6f6-c396-4a2c-9da7-a15d0eb235c4,36e7a21d-59d0-4194-8a5b-541793e7a33d,11222.12,11222.12,1,1,0,18.13,18.13,18.13,CONFIRMADO,false,true,2026-06-09 18:08:48+00,90d8d6f6-c396-4a2c-9da7-a15d0eb235c4
cf980474-62d1-4db9-b993-b7b8872f960e,d149e099-6edd-4df1-8ce9-23ecd11e579f,11222.12,11222.12,1,1,0,18.45,18.45,18.45,CONFIRMADO,false,true,2026-06-09 18:27:20+00,cf980474-62d1-4db9-b993-b7b8872f960e
07348ec3-94f3-4035-a4a4-02886bc6efeb,f3d07caf-e8b6-41a0-89e1-3ce3ac27f076,14942.01,14942.01,1,1,0,14.52,14.52,14.52,CONFIRMADO,false,true,2026-06-10 12:04:55+00,07348ec3-94f3-4035-a4a4-02886bc6efeb
16505183-f10a-4403-af19-731bc98c02ae,d65103d5-d6f2-4949-8ff0-8391c7edb694,11222.12,11222.12,1,1,0,17.82,17.82,17.82,CONFIRMADO,false,true,2026-06-10 17:49:23+00,16505183-f10a-4403-af19-731bc98c02ae
262dcb81-c96f-45aa-9886-c09d424b0e2e,9a00f941-c861-4ecc-897e-6a3357606bf2,33266.65,33266.65,2,1,0,18.95,18.95,18.95,CONFIRMADO,false,true,2026-06-10 18:57:06+00,262dcb81-c96f-45aa-9886-c09d424b0e2e
9ba410b0-edcd-4f19-8302-a3d2f48e50d0,b3706812-db73-4b95-8a38-d8087948f1f6,3900,3900,1,1,0,0.67,0.67,0.67,CONFIRMADO,false,true,2026-06-11 00:40:40+00,9ba410b0-edcd-4f19-8302-a3d2f48e50d0
f28569ac-7640-4fec-af25-8a1dfd76d90d,481dc551-0694-4361-8adb-586807f5dcb9,3900,3900,1,1,0,3.9,3.9,3.9,CONFIRMADO,false,true,2026-06-11 03:54:20+00,f28569ac-7640-4fec-af25-8a1dfd76d90d
53d0a91c-ae3e-46f1-b167-930e9ee7296c,353c01ae-312e-4d36-8603-29d5f48b81e3,2982.44,2982.44,1,1,0,4.73,4.73,4.73,CONFIRMADO,false,true,2026-06-11 04:44:15+00,53d0a91c-ae3e-46f1-b167-930e9ee7296c
e3a311d5-a7b1-41dd-ab63-1c4b5a9d7053,b5b0aae3-b701-48aa-8cb6-19cdd83def59,5219.58,5219.58,2,1,0.0417,13.18,13.27,13.23,CONFIRMADO,false,true,2026-06-11 12:56:25+00,e3a311d5-a7b1-41dd-ab63-1c4b5a9d7053
6ab27806-dbf1-4dae-b993-a59e94367b89,264ebfe9-e3d6-47b2-8d13-82b632bbc557,1500,1500,2,1,2.3667,7.5,12.23,9.87,CONFIRMADO,false,true,2026-06-11 16:00:01+00,6ab27806-dbf1-4dae-b993-a59e94367b89
94fdc305-4b8c-47a9-8fa2-1715bcceea02,43065e1c-021a-4785-8f3e-32d33d2cf7d8,4771.95,4771.95,2,1,0.125,9,9.25,9.13,CONFIRMADO,false,true,2026-06-12 09:00:56+00,94fdc305-4b8c-47a9-8fa2-1715bcceea02
801e9208-3213-49cb-a7cd-f3c749ae3e0e,56ec05f9-88ac-412b-8b10-884c59f390ba,3000,3000,1,1,0,15.07,15.07,15.07,CONFIRMADO,false,true,2026-06-12 15:04:00+00,801e9208-3213-49cb-a7cd-f3c749ae3e0e
7fac5ddf-b2b7-4260-b2cf-368025d1629c,91e873ea-73dc-4e1d-81dd-a9d96019ba4b,8930.96,8930.96,16,1,5.918,0.35,19.77,13.18,CONFIRMADO,true,true,2026-06-13 00:49:28+00,7fac5ddf-b2b7-4260-b2cf-368025d1629c
492778e0-4e9d-4ef3-9fb8-240dda23b5ca,5881dec2-d5f6-44ea-881d-824ba993abab,8930.96,8930.96,16,1,6.7251,1.03,23.55,13.96,CONFIRMADO,true,true,2026-06-13 01:02:58+00,492778e0-4e9d-4ef3-9fb8-240dda23b5ca
1fb9da10-9c94-497c-a4fb-304cbf266ddd,a13fab0c-e6a6-477c-8c2c-b81d402b74e7,8930.96,8930.96,15,1,5.7753,1.4,21.67,14.26,CONFIRMADO,true,true,2026-06-13 01:24:43+00,1fb9da10-9c94-497c-a4fb-304cbf266ddd
7cf6117c-04b3-4997-900c-0ae12882f76f,785bf8ed-5d1f-4ee0-84a8-a6f4bdf6027d,6698.22,6698.22,1,1,0,8.12,8.12,8.12,CONFIRMADO,false,true,2026-06-13 08:07:41+00,7cf6117c-04b3-4997-900c-0ae12882f76f
047901a7-be6a-420c-a087-de81a45daaf1,08069a73-c49e-43c2-8ae7-23c7f2049de0,6698.22,6698.22,1,1,0,10.03,10.03,10.03,CONFIRMADO,false,true,2026-06-13 10:02:52+00,047901a7-be6a-420c-a087-de81a45daaf1
3fc07d9e-f176-4ea6-b2a9-8b134ada208d,009c5ff0-9d44-4907-8bcb-79c66c6a088e,6698.22,6698.22,8,1,3.9649,5.9,19.9,14.68,CONFIRMADO,false,true,2026-06-15 14:51:00+00,3fc07d9e-f176-4ea6-b2a9-8b134ada208d
c2907c85-7936-4fe7-9054-eacd0bdb49f2,02f4d569-e540-4b54-8148-72fd7cad64a6,42365.91,4707.32,96,9,6.3088,0.38,23.82,14.09,CONFIRMADO,true,true,2026-06-16 02:04:39+00,c2907c85-7936-4fe7-9054-eacd0bdb49f2
b7c41701-bedc-4f46-b8ac-3654c0f24005,58b6a51c-9ff7-46a3-8ee5-b8c1f31b4220,18829.29,4707.32,24,4,6.3726,0.03,23.07,13.68,CONFIRMADO,true,true,2026-06-16 05:34:48+00,b7c41701-bedc-4f46-b8ac-3654c0f24005
eba6296b-a56b-4aed-851d-03989afdf4d2,08df2708-5666-4bcf-8825-a2b5ffb4259a,23536.62,4707.32,46,5,6.5892,0.13,23.72,12.68,CONFIRMADO,true,true,2026-06-16 13:37:01+00,eba6296b-a56b-4aed-851d-03989afdf4d2
2565c58a-2b0c-4b8b-b215-6ac00f936aa2,924829e4-74cd-41f7-87e7-420f0a4cc374,28243.94,4707.32,161,6,6.7337,0.17,23.67,13.44,CONFIRMADO,true,true,2026-06-16 14:12:46+00,2565c58a-2b0c-4b8b-b215-6ac00f936aa2
1c4aef2a-4178-4cca-9960-ca2f32849d1f,e6f32e2e-59d1-4540-840f-6d2bc25feb0a,16633.4,16633.4,1,1,0,8.58,8.58,8.58,CONFIRMADO,false,true,2026-06-17 08:35:03+00,1c4aef2a-4178-4cca-9960-ca2f32849d1f
073cdded-4a1e-4806-82c1-402b575b7f79,4c292532-9afd-47e7-8291-18e7231bc0f4,4707.32,4707.32,19,1,5.5051,1.15,22.62,12.69,CONFIRMADO,true,true,2026-06-18 07:22:21+00,073cdded-4a1e-4806-82c1-402b575b7f79
81c3fe7a-efb0-4a17-a7ed-e14ef48cd5b8,26b7ea01-7421-4c47-8107-ef44891df65d,2232.74,2232.74,10,1,2.7149,8.95,18.63,11.72,CONFIRMADO,false,true,2026-06-18 08:57:56+00,81c3fe7a-efb0-4a17-a7ed-e14ef48cd5b8
10dadf17-7d1c-4019-80f2-30e7d0e65ec3,3236dd40-de84-4a36-8ee8-ca45fc0c44e9,32951.26,4707.32,6,7,8.2485,1.3,22.87,13.88,CONFIRMADO,false,true,2026-06-22 05:16:00+00,10dadf17-7d1c-4019-80f2-30e7d0e65ec3
d4d79c4a-63f0-4661-b54a-7b25ad46245f,c3023819-9601-448d-8513-0c8b0a76ccad,5920.5,5920.5,1,1,0,22.1,22.1,22.1,CONFIRMADO,false,true,2026-06-22 22:06:54+00,d4d79c4a-63f0-4661-b54a-7b25ad46245f
1723848f-244d-4bd3-bea3-6cc59b1031cd,1ac42dd1-9869-4de7-816a-813f4ea19c18,14121.97,4707.32,5,3,2.8307,11.08,19.23,15.31,CONFIRMADO,false,true,2026-06-25 17:09:58+00,1723848f-244d-4bd3-bea3-6cc59b1031cd
05c92c8c-f859-4b8a-be5f-453f1775cf8b,4dd8d523-3fd5-4586-88d9-d3f51f5f8a1e,8400,8400,2,1,2.55,10.85,15.95,13.4,CONFIRMADO,false,true,2026-06-26 10:51:04+00,05c92c8c-f859-4b8a-be5f-453f1775cf8b
2cc89d25-b892-4c4f-a05b-42cc8b141f9f,a7609548-00b2-48c0-8c62-543e314beb64,2232.74,2232.74,2,1,1.775,13.72,17.27,15.49,CONFIRMADO,false,true,2026-06-26 13:43:08+00,2cc89d25-b892-4c4f-a05b-42cc8b141f9f
19cbda8a-f131-4783-9df8-7d76cef08e4c,5f9dfe45-4892-4047-83f0-8b03bb26b392,2232.74,2232.74,2,1,0.775,14.68,16.23,15.46,CONFIRMADO,false,true,2026-06-26 14:41:18+00,19cbda8a-f131-4783-9df8-7d76cef08e4c
5bd9a3bb-5f0d-4c15-abdf-e0a884e1d41e,60032a01-baa4-4797-83be-ec06b4d75b6e,5200,5200,1,1,0,0.83,0.83,0.83,CONFIRMADO,false,true,2026-06-27 00:50:20+00,5bd9a3bb-5f0d-4c15-abdf-e0a884e1d41e
9501e9f3-b94b-4675-bcb5-ed3ca9298a4f,260822dc-8ec4-48f1-8cbf-872f11997f33,6500,6500,1,1,0,0.82,0.82,0.82,CONFIRMADO,false,true,2026-06-29 00:49:36+00,9501e9f3-b94b-4675-bcb5-ed3ca9298a4f
e55fb0ad-d64a-4294-8adb-ef69b99b2d8e,3236dd40-de84-4a36-8ee8-ca45fc0c44e9,32951.26,23536.62,4,1.4,2.2224,18.03,23.88,20.95,CONFIRMADO,false,true,2026-06-30 19:47:30+00,e55fb0ad-d64a-4294-8adb-ef69b99b2d8e
ec5d21ab-c22d-43f3-8eca-a6ef469b2fea,2fb8ff02-fb79-45d1-8044-f926e42653e5,6044.83,6044.83,122,1,7.4418,0.07,23.98,12.55,CONFIRMADO,true,true,2026-07-01 00:14:53+00,ec5d21ab-c22d-43f3-8eca-a6ef469b2fea
68e3e84b-f47f-45d1-aa9c-67bfc20015dd,90724f8a-9439-4d36-8715-5499bd622d71,9935.82,9731.46,124,1.021,7.0724,0.08,23.95,13.24,CONFIRMADO,true,true,2026-07-01 00:21:52+00,68e3e84b-f47f-45d1-aa9c-67bfc20015dd
80151cd1-8fe8-4706-9716-6076af828a49,6449bbbd-308b-4264-85ba-aaaeefc2a0aa,13466.55,13466.55,37,1,7.2011,0.18,23.33,13.13,CONFIRMADO,true,true,2026-07-01 00:26:34+00,80151cd1-8fe8-4706-9716-6076af828a49
b33f625f-94d8-46b2-8102-557662156700,5881dec2-d5f6-44ea-881d-824ba993abab,8930.96,2232.74,259,4,6.3018,0.03,23.95,14.44,CONFIRMADO,true,true,2026-07-01 00:51:07+00,b33f625f-94d8-46b2-8102-557662156700
764dea80-2994-4320-b00f-d3deac3d64f5,95f30e47-f4f1-459d-85cc-29a76a59d83b,4500,4500,2,1,8.95,1.6,19.5,10.55,CONFIRMADO,false,true,2026-07-01 01:36:58+00,764dea80-2994-4320-b00f-d3deac3d64f5
a63513ed-8941-4407-9d74-ce9511d86173,579a5760-06e6-409d-8ca3-1411d6757566,3900,774.41,1,5.0361,0,2.8,2.8,2.8,CONFIRMADO,false,true,2026-07-01 02:48:20+00,a63513ed-8941-4407-9d74-ce9511d86173
009bc286-3cec-4aac-9800-ef9d62caa49d,224b5822-995f-4a04-82da-57db957a90eb,15255.79,15255.79,19,1,4.7254,3,21.62,12.32,CONFIRMADO,true,true,2026-07-01 03:00:38+00,009bc286-3cec-4aac-9800-ef9d62caa49d
aba974cb-56b5-4393-b7f7-81510d042fa0,8e73fae3-e506-4752-8f22-fc626005fd86,3976.59,3976.59,1,1,0,3.05,3.05,3.05,CONFIRMADO,false,true,2026-07-01 03:03:31+00,aba974cb-56b5-4393-b7f7-81510d042fa0
4d5366db-46c2-4a42-b70c-bf60ccbe9f9d,8a957d70-c5f9-46c7-8d94-7625e2d9c269,3976.59,3976.59,2,1,0.6,3.18,4.38,3.78,CONFIRMADO,false,true,2026-07-01 03:11:45+00,4d5366db-46c2-4a42-b70c-bf60ccbe9f9d
b33cdae7-b6f6-47e6-ae4b-4cd69830ef02,99f85bd1-6da6-430e-8ad8-7258257a6a87,6044.83,6044.83,53,1,4.9527,2.65,23.5,10.06,CONFIRMADO,true,true,2026-07-01 05:05:45+00,b33cdae7-b6f6-47e6-ae4b-4cd69830ef02
807ae537-2177-4b74-ac83-b6790b40cfe3,52d7cf98-737d-4b46-8320-6a88ba9f478b,9935.82,9935.82,78,1,5.6168,0.08,23.62,10.45,CONFIRMADO,true,true,2026-07-01 05:12:31+00,807ae537-2177-4b74-ac83-b6790b40cfe3
7854b5e3-8cdc-4792-a1e4-b0c6f536a3be,ab752084-7f34-47a9-8401-d9893bc9cbe6,4970.74,4970.74,1,1,0,5.2,5.2,5.2,CONFIRMADO,false,true,2026-07-01 05:12:48+00,7854b5e3-8cdc-4792-a1e4-b0c6f536a3be
f9dd6d72-bcd0-4c61-8971-7533231d1def,6bdf298a-a059-4af7-8fa3-3e5c979353ca,15255.79,15255.79,70,1,7.4644,0.12,23.85,13.06,CONFIRMADO,true,true,2026-07-01 05:41:52+00,f9dd6d72-bcd0-4c61-8971-7533231d1def
8e1cb975-ee46-4758-813a-d1bf0714b387,b43c8c8d-d28e-49ef-8140-c1c6df95dac4,15255.79,15255.79,52,1,5.4491,2.23,23.8,10.49,CONFIRMADO,true,true,2026-07-01 06:55:07+00,8e1cb975-ee46-4758-813a-d1bf0714b387
269ccf29-fee1-46d6-b6a6-6a9e78ba66f6,b07884e3-eeec-4846-86e6-3fed7073f9ef,16833.2,13466.55,7,1.25,5.0907,7.22,19.78,14.2,CONFIRMADO,false,true,2026-07-01 08:10:51+00,269ccf29-fee1-46d6-b6a6-6a9e78ba66f6
d3d504fa-639c-4f57-b1fb-a03c30b5e3bc,4d03465d-bab6-4ceb-879d-013f4eb17153,6000,5361.29,2,1.1191,4.1167,8.37,16.6,12.48,CONFIRMADO,false,true,2026-07-01 08:22:12+00,d3d504fa-639c-4f57-b1fb-a03c30b5e3bc
df9f2083-4fc8-44ab-acc2-999e402d2d9c,d8c50169-0bfc-4f5e-814a-bd21d33f5e0d,33965.25,15255.79,20,2.2264,4.3723,7.17,19.47,13.79,CONFIRMADO,true,true,2026-07-01 08:32:01+00,df9f2083-4fc8-44ab-acc2-999e402d2d9c
224951c6-afd8-4897-b8a7-681a3cf550f8,5f5e80c7-f121-4ae6-86da-e6cd3de2b630,33965.25,15255.79,7,2.2264,3.7643,9.1,19.02,14.12,CONFIRMADO,false,true,2026-07-01 09:06:47+00,224951c6-afd8-4897-b8a7-681a3cf550f8
811e815a-736e-4ae5-bf2d-fa2a3dd66f44,9f0e4786-37fe-4ea9-80a1-ad20438ed0f4,9935.82,9731.46,36,1.021,5.8117,0.1,23.67,10.12,CONFIRMADO,true,true,2026-07-01 09:27:11+00,811e815a-736e-4ae5-bf2d-fa2a3dd66f44
c6412c43-3cf7-4329-8cb6-e975ed3b2542,173fb795-0625-4ead-825a-0ecf427fce83,16982.69,6044.83,19,2.8095,4.434,7.05,20.28,13.23,CONFIRMADO,true,true,2026-07-01 09:34:33+00,c6412c43-3cf7-4329-8cb6-e975ed3b2542
f619997e-fa4f-4e3c-846d-189dfe0a474b,d268dcf0-86f5-49b7-8861-6ea294e20c40,11222.12,11222.12,20,1,6.1104,2.23,22.37,12.49,CONFIRMADO,true,true,2026-07-01 10:09:01+00,f619997e-fa4f-4e3c-846d-189dfe0a474b
9e0d5f33-1b57-409b-9a3f-1055b4f302e2,a13fab0c-e6a6-477c-8c2c-b81d402b74e7,8930.96,6698.22,255,1.3333,6.4083,0.02,23.98,14.33,CONFIRMADO,true,true,2026-07-01 10:24:47+00,9e0d5f33-1b57-409b-9a3f-1055b4f302e2
07b0e6d4-36c8-4dac-b36e-950b55118634,91e873ea-73dc-4e1d-81dd-a9d96019ba4b,8930.96,6698.22,253,1.3333,6.7487,0.2,23.83,13.88,CONFIRMADO,true,true,2026-07-01 10:26:37+00,07b0e6d4-36c8-4dac-b36e-950b55118634
96bfab8a-12c9-443e-9b26-c400f2aa768b,bac482b3-61f4-4dbf-80b5-6a1dc32739ab,6096.66,6096.66,6,1,2.4199,9.68,17.1,12.42,CONFIRMADO,false,true,2026-07-01 10:47:59+00,96bfab8a-12c9-443e-9b26-c400f2aa768b
b970f86d-9672-4a2a-8861-468c884db8a1,91c40afe-79b4-4599-82b0-6101b3cba0ae,6096.66,6096.66,6,1,3.3031,6.77,17.25,13.01,CONFIRMADO,false,true,2026-07-01 11:28:50+00,b970f86d-9672-4a2a-8861-468c884db8a1
443f28be-3d0a-4f19-858b-3cb27ab904f1,23ac5e87-ce2a-4c1a-8061-03e88d88eccb,7620.83,7620.83,14,1,3.7835,7.78,22.83,15.08,CONFIRMADO,false,true,2026-07-01 12:25:46+00,443f28be-3d0a-4f19-858b-3cb27ab904f1
d3e35982-885b-4add-ad4d-babfc0f553f1,f2ef592a-4963-4767-8565-9a492e919c68,7620.83,7620.83,7,1,3.5943,12.35,23.6,15.28,CONFIRMADO,false,true,2026-07-01 13:02:00+00,d3e35982-885b-4add-ad4d-babfc0f553f1
c89bd828-661c-4659-bc3f-9866ac8372ff,9b19a85c-5a38-497d-894a-c902290c9362,4572.5,4572.5,1,1,0,13.73,13.73,13.73,CONFIRMADO,false,true,2026-07-01 13:44:44+00,c89bd828-661c-4659-bc3f-9866ac8372ff
607eb179-3524-4a3c-9de6-6d9606c1371a,60b02a8d-a533-4d2e-8378-d7ee353933de,4572.5,4572.5,2,1,2.525,16.78,21.83,19.31,CONFIRMADO,false,true,2026-07-01 16:47:38+00,607eb179-3524-4a3c-9de6-6d9606c1371a
5a321ba3-3926-41a3-a634-c0e6815be0a3,a2390279-0cd2-4b23-81f6-3e11dd17a41e,33965.25,15255.79,8,2.2264,4.2239,7.03,19.72,13.61,CONFIRMADO,false,true,2026-07-01 16:53:29+00,5a321ba3-3926-41a3-a634-c0e6815be0a3
959648d3-442c-4e19-a110-af089700ffc9,67c151af-2af3-4311-8ac4-cd9b48ca6094,14027.67,11222.12,1,1.25,0,17.6,17.6,17.6,CONFIRMADO,false,true,2026-07-01 17:36:00+00,959648d3-442c-4e19-a110-af089700ffc9
6cbae852-28bb-499f-8514-33b929569087,78b83c9f-1966-43b0-8dc7-60cd00134011,16982.69,6044.83,19,2.8095,3.687,7.02,20.9,15.82,CONFIRMADO,true,true,2026-07-01 17:39:47+00,6cbae852-28bb-499f-8514-33b929569087
61271377-4a52-45b1-a6f6-346549cc10bf,44d20be3-7802-4a75-8b8e-647c1142413b,6000,774.41,2,7.7478,0.6333,18.28,19.55,18.92,CONFIRMADO,false,true,2026-07-01 18:17:32+00,61271377-4a52-45b1-a6f6-346549cc10bf
5f923ff7-f14a-413f-875a-a3a956ec62c5,d02cdc68-1691-485f-819c-18619b15f0fe,7500,3097.65,1,2.4212,0,18.67,18.67,18.67,CONFIRMADO,false,true,2026-07-01 18:40:00+00,5f923ff7-f14a-413f-875a-a3a956ec62c5
ad7d0567-b189-457a-bdce-a4809a26357c,b08e4c49-d945-4534-8fa9-fc41ffd8ba7e,6000,6000,4,1,4.4394,9.48,19.7,14.89,CONFIRMADO,false,true,2026-07-01 19:42:06+00,ad7d0567-b189-457a-bdce-a4809a26357c
c992f349-fa0c-4e17-b311-2c775cda0514,3c98c855-48ae-464c-83dd-48e6c493f2f3,6000,1500,3,4,2.2118,15.52,20.62,17.54,CONFIRMADO,false,true,2026-07-01 20:37:37+00,c992f349-fa0c-4e17-b311-2c775cda0514
c71ff209-92df-4454-b6ad-5e7ed4d4a212,7292cbc3-61ca-4788-887c-c790a8de30f7,6500,774.41,2,8.3935,0.4333,21.48,22.35,21.92,CONFIRMADO,false,true,2026-07-01 21:29:10+00,c71ff209-92df-4454-b6ad-5e7ed4d4a212
73fc9b4d-f177-472a-a99b-6390637e747f,a379f1d0-d063-43ac-846d-c2c23917ab8f,4572.5,4572.5,1,1,0,22.45,22.45,22.45,CONFIRMADO,false,true,2026-07-01 22:27:37+00,73fc9b4d-f177-472a-a99b-6390637e747f
ded01eaa-8771-44bd-9d0b-7f6820fb70e4,6ed36fa3-4c50-4fcf-8ed9-4fbc45d4368d,4970.74,4970.74,1,1,0,22.6,22.6,22.6,CONFIRMADO,false,true,2026-07-01 22:36:38+00,ded01eaa-8771-44bd-9d0b-7f6820fb70e4
61932bbd-3591-42b5-a068-a3b6dda15005,fee9c86c-3796-4aa8-80cf-2f6be357584e,7500,7500,1,1,0,23.78,23.78,23.78,CONFIRMADO,false,true,2026-07-01 23:47:59+00,61932bbd-3591-42b5-a068-a3b6dda15005
aebcab9c-8eda-4c7f-879e-2621f11ce36a,d6d1fd05-0e58-42ee-8418-c371ceca57e4,5200,3097.65,2,1.6787,6.2167,0.68,13.12,6.9,CONFIRMADO,false,true,2026-07-02 00:41:16+00,aebcab9c-8eda-4c7f-879e-2621f11ce36a
630125af-a0ff-483a-a240-b6516587a00b,cc807590-c76b-46d4-872d-f7abb6baf769,5200,774.41,1,6.7148,0,4.02,4.02,4.02,CONFIRMADO,false,true,2026-07-02 04:01:38+00,630125af-a0ff-483a-a240-b6516587a00b
4df83406-f038-433c-b297-f66a37e7d8ee,f9618b6e-4304-4d35-8c29-f1acb472b6db,15255.79,15255.79,16,1,5.8373,6.62,23.92,12.56,CONFIRMADO,true,true,2026-07-02 06:40:36+00,4df83406-f038-433c-b297-f66a37e7d8ee
8266cec8-71b2-41bf-807f-2b92b9220598,d14de0fb-20f8-4cc8-87dc-84a2a1784b57,16982.69,6044.83,5,2.8095,1.7646,7.05,10.93,8.52,CONFIRMADO,false,true,2026-07-02 07:03:00+00,8266cec8-71b2-41bf-807f-2b92b9220598
8e120153-4627-4238-93c0-ef76b7df8b0a,3ef97ac3-d441-4180-88a3-4d501995fc7f,7500,5361.29,1,1.3989,0,9.22,9.22,9.22,CONFIRMADO,false,true,2026-07-02 09:13:40+00,8e120153-4627-4238-93c0-ef76b7df8b0a
dd649832-aff1-4c11-bdb9-4935ccb5f98f,fb1c3227-d194-4808-8aeb-3cc720a44e81,7500,774.41,1,9.6848,0,10.25,10.25,10.25,CONFIRMADO,false,true,2026-07-02 10:15:21+00,dd649832-aff1-4c11-bdb9-4935ccb5f98f
0cd08f15-8dc2-44b5-97ba-ef01c94d9ae8,9249a4a5-a1e5-4e75-8fa8-335c94c22007,7500,1500,2,5,1.3833,11.62,14.38,13,CONFIRMADO,false,true,2026-07-02 11:37:05+00,0cd08f15-8dc2-44b5-97ba-ef01c94d9ae8
c8a4240e-603b-4157-9f78-6f13a4a447ed,3d47a7fc-235d-4126-84cf-b07b31fc9800,7500,6000,2,1.25,1.1917,12.1,14.48,13.29,CONFIRMADO,false,true,2026-07-02 12:06:31+00,c8a4240e-603b-4157-9f78-6f13a4a447ed
ea7207d3-7fde-44fb-a9c2-ab640147975b,ecb82d92-a8ad-4e48-8e20-bb6b4a8c9b54,7620.83,7620.83,3,1,1.6534,11.23,15.28,13.25,CONFIRMADO,false,true,2026-07-02 13:14:07+00,ea7207d3-7fde-44fb-a9c2-ab640147975b
3aef7c04-62ef-4c3c-8cb5-6e240fb0e18d,b0e94bfd-b8cb-46bf-8648-85c33d72936e,1300,774.41,1,1.6787,0,13.65,13.65,13.65,CONFIRMADO,false,true,2026-07-02 13:39:49+00,3aef7c04-62ef-4c3c-8cb5-6e240fb0e18d
f4b44841-b381-48b8-9f69-5b63db02c975,e6b0e9a5-f7ea-4f5b-8592-91b0aeccc7fa,6096.66,6096.66,1,1,0,14,14,14,CONFIRMADO,false,true,2026-07-02 14:00:57+00,f4b44841-b381-48b8-9f69-5b63db02c975
69901d20-de66-44f2-8f90-70955f56f1cd,63b99902-c99c-4ac1-81fa-3ee7cd0beec5,7620.83,7620.83,4,1,1.7056,12.18,16.68,14.69,CONFIRMADO,false,true,2026-07-02 15:44:25+00,69901d20-de66-44f2-8f90-70955f56f1cd
c26b93f0-f6fb-4271-b310-153d28bc32b1,b605c0c9-adf4-452a-8c1f-9f9b7d847c5a,6698.22,6698.22,19,1,7.0217,0.47,23.8,16.13,CONFIRMADO,true,true,2026-07-02 16:17:34+00,c26b93f0-f6fb-4271-b310-153d28bc32b1
